solver,problem,mrep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_9c,2,"(20, 20, 20, 20)","(22.811706816171288, 22.81170680348996, 22.811706042611803, 22.811706841533848)","(27.60918174436332, 27.609181039282866, 27.60918030004222, 27.609181142239127)","(40.334944989275684, 41.94417884489854, 41.944178835474155, 35.44770873754141)","(55.34929366525075, 79.68929449623755, 92.86545488083195, 24.12877913153197)","(45.39100004054343, 71.50080978040971, 135.30427972216472, 41.57517440366219)","(59.55924680360831, 86.26596884139683, 114.57140592064394, 52.11892613415616)","(40.79765077612983, 65.37409794844179, 125.30588802948745, 38.8188822607714)","(66.85572945842134, 70.56197506124185, 118.88657132875093, 27.866759932015256)","(50.19450542777308, 76.76021979066626, 117.32534626502941, 42.92544884680916)","(56.289858633299616, 101.7606144032859, 114.59501259714659, 42.680812329070015)","(48.06677529389889, 62.73527235959708, 130.01215160633103, 53.82097505086508)","(54.406381643229864, 85.65385477518728, 116.34716295209809, 45.2945507569112)","(45.34312419992174, 77.91210926676294, 117.63068831825954, 39.17965828383634)","(54.638204076709606, 76.33267770646795, 117.91383293200637, 44.35081266813884)","(46.52689734184334, 78.2592375753361, 117.24013014461653, 48.3728892375169)","(56.466595958710656, 78.59899595234059, 121.58076801789262, 39.49541612231366)","(48.290426810343774, 90.91048245074826, 130.1193172045442, 52.30379994538526)","(69.98812570635033, 229.20739660795698, 78.83449000872315, 47.60788282711268)","(69.98812570635033, 229.20739660795698, 78.83449000872315, 47.60788282711268)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_9c,3,"(20, 20, 20, 20)","(22.828808111972553, 22.82880811197258, 22.82880709129791, 22.75976744911285)","(27.67039038958103, 27.61149010718819, 27.611487360853037, 27.54244944432841)","(40.00292377638717, 39.93291482993742, 41.53207053245815, 39.23348820711935)","(60.165322930268275, 61.472684655311994, 94.81486778288304, 64.9565991505805)","(66.9808173491468, 109.34118043174954, 147.47279475480218, 42.791163709867135)","(46.40548159180592, 46.13484806915577, 101.4290078514139, 51.45216883232716)","(60.19536382053338, 83.53279974173668, 135.05765915910135, 60.08464186272338)","(59.93948204999427, 106.43891194933681, 122.67488824933088, 42.01600664290642)","(21.486672215772444, 89.27269896372246, 113.71357391001833, 12.914294494675826)","(49.763243833637695, 65.86159493639391, 165.24079363462008, 47.5139387116667)","(57.31876480525889, 67.46934527831036, 136.21400202523725, 42.4171272716844)","(48.84393609430705, 78.96019237142922, 123.57795114039484, 47.76816872887964)","(52.81750124925814, 78.70496433929794, 122.07935240590238, 47.68297957055167)","(54.42030428167372, 84.76336000885524, 130.22330528649726, 51.24712243746845)","(46.94665928026234, 68.25944856098647, 122.27440395974799, 39.35497154455011)","(59.91088995314091, 79.66630878478568, 124.77489327999356, 25.30293797429738)","(48.45298105167588, 59.18885672666306, 105.54569154014624, 46.37022362079905)","(47.97298754580285, 87.87383838149123, 128.35988096318619, 50.91518103711981)","(47.97298754580285, 87.87383838149123, 128.35988096318619, 50.91518103711981)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_9c,4,"(20, 20, 20, 20)","(22.87681572703377, 22.87681571405878, 22.876814157064093, 22.606641426708908)","(30.530514218245827, 30.57203248213596, 30.572031760076275, 29.001081148935633)","(45.92015297233826, 53.78180063481767, 47.861089626658355, 49.66569186465436)","(77.32710894195714, 96.4596914607574, 116.36829280113501, 103.00464764315868)","(27.224441011305643, 40.245429652360485, 130.0711180145006, 36.012167798787345)","(54.69819060533177, 86.32562734871881, 98.38821213706137, 34.382160083735826)","(52.33971214618002, 75.50250351083682, 131.94032881887904, 54.201841405727365)","(49.66626600694265, 73.95809947885543, 122.84043946939488, 46.461399537817805)","(46.48232836173801, 80.17828060309431, 126.43661333618168, 48.06362517678882)","(48.606969269818194, 76.17866993815367, 124.70678074946758, 44.912954031351106)","(46.37540953584421, 76.0206597457581, 125.07062974751476, 46.35216569496013)","(51.516049421213886, 69.32206661095873, 119.61189450255075, 46.59389559327772)","(53.41581674666273, 95.95204664096354, 119.43336284413577, 48.51622039367922)","(45.5192503109113, 68.89003170524065, 121.37609454877247, 43.37800723794168)","(52.648977059134346, 81.17662808635248, 119.90180154635861, 46.644833607088245)","(49.17215798536032, 69.04253828180677, 116.23486889035956, 43.57606944842574)","(43.64388599655505, 74.98453007925764, 115.71759997368989, 48.866310425406546)","(47.32390614679374, 74.45848025557713, 116.12287837544022, 47.187600965698536)","(47.32390614679374, 74.45848025557713, 116.12287837544022, 47.187600965698536)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_9c,5,"(20, 20, 20, 20)","(22.811706936643695, 22.811706936643624, 22.811705668513227, 22.811706962006216)","(27.60918218398853, 27.60918108047719, 27.609179812346916, 27.609181149114697)","(40.02927697135068, 41.7842160968209, 41.78421728296076, 36.45507571047944)","(53.9050967997117, 76.6869907518327, 93.65251774024247, 20.018643726757485)","(62.86008877777384, 90.02436031991803, 158.897649382184, 49.373040179385484)","(51.84796742734607, 76.9891976496548, 114.62084031095725, 53.848679994576806)","(48.63457543288914, 88.30906573409143, 126.58224851672325, 45.90856235994566)","(47.56471089262657, 65.96686199541955, 117.43893406221335, 51.34796846449776)","(46.67590058248299, 72.2747329961719, 114.95053501003859, 43.42690110589011)","(46.197239228976265, 72.12019799933948, 117.43919732723033, 47.04665428567621)","(50.69045559968371, 71.80206804424199, 116.77699856350597, 43.52110174848353)","(45.22457137162944, 72.73830208020948, 120.43991294114306, 48.603882965816275)","(51.390630138570664, 74.16861738432198, 119.82797303054541, 45.398532846234176)","(42.89964490578218, 71.93006422242661, 120.65067110023158, 46.887901763162176)","(50.15461671484832, 73.10722712114962, 119.68324988417159, 46.59684558797104)","(46.51154690007233, 74.33186189342923, 120.47851311009053, 49.25226773507892)","(51.210351063553766, 78.99173087136565, 125.48198153085426, 38.436781973893275)","(51.210351063553766, 78.99173087136565, 125.48198153085426, 38.436781973893275)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_9c,6,"(20, 20, 20, 20)","(22.811706876407428, 22.81170687640743, 22.811705861903214, 22.811706889088768)","(27.609181958766456, 27.60918108244878, 27.609180067944557, 27.609181116767648)","(39.140477217166236, 42.01242176514863, 42.01242064009484, 36.909420825845615)","(54.103467113200324, 73.90146068338574, 96.15357682404189, 51.02155321318645)","(59.910111303884925, 77.78558663297973, 101.9261025568398, 66.99209911204622)","(51.81338124898905, 79.78371790195953, 112.4560092800565, 35.36758696646403)","(42.358793079319526, 58.02936740440872, 131.29485957963195, 58.487750490486086)","(41.854612858009794, 84.82095450991203, 133.03582703206317, 59.32136319793705)","(59.25659802499209, 57.7563485230049, 106.94034469270497, 53.34472565657575)","(48.52174799667408, 91.05111437228189, 131.01595504077312, 48.48028500355115)","(38.51186452423739, 70.59201261533683, 125.64222772586355, 60.30068951904236)","(58.459054805700205, 71.43079968683575, 115.59904022840658, 43.154238267375)","(42.42840350489603, 69.40801563887301, 120.42185626099423, 52.89762203526227)","(55.29970968405942, 75.7272755479422, 125.73502341304466, 56.46274681283196)","(37.68505252374712, 72.87136685556236, 116.01664716616165, 55.15929702129118)","(37.68505252374712, 72.87136685556236, 116.01664716616165, 55.15929702129118)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_9c,7,"(20, 20, 20, 20)","(22.811706797149373, 22.81170675910538, 22.81170612504026, 22.81170682251191)","(27.609181655019633, 27.609180989488863, 27.609180420336298, 27.609181161082766)","(39.244355030794274, 42.59726610605785, 42.59726677331601, 34.65965792903906)","(50.25520644119289, 73.32544898690593, 96.94231914608537, 15.888026303890584)","(52.05364004675407, 73.05179644349558, 127.2951732807677, 46.25634861904019)","(43.60477560352097, 69.56948879948703, 109.50023699227181, 43.94678345578265)","(53.70974083300597, 77.53031483260148, 113.35827091605324, 48.523801343001644)","(36.47332887588756, 88.08479476903867, 125.76689692024203, 67.4296805120262)","(0.01, 222.24067637361262, 122.14221504660021, 147.7982581407112)","(0.01, 1.4273635652696157, 51.94931535405682, 0.01)","(0.01, 20.48081885260144, 186.0927137532941, 0.01)","(0.01, 53.6203164420117, 77.38023994270031, 0.01)","(0.01, 24.777322460634945, 207.30394117360592, 0.01)","(0.01, 35.86744420279551, 0.01, 0.01)","(15.289938004465034, 99.59625492318938, 39.710711674535766, 3.045364869895474)","(26.03017285944253, 81.003020774938, 76.75882493600601, 0.01)","(10.263962490321845, 82.8945425810479, 162.8457772596634, 0.01)","(0.01, 7.928673148225698, 48.32199913274208, 0.01)","(0.01, 7.928673148225698, 48.32199913274208, 0.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_9c,8,"(20, 20, 20, 20)","(22.81170686372615, 22.81170683836356, 22.811705950672305, 22.81170685104486)","(30.15299042826974, 30.411059916166764, 30.411058726538474, 29.77632606768246)","(45.195012707559755, 54.35966724923421, 48.417869422535794, 49.203845666008185)","(75.01992596033737, 90.33048696194638, 116.00713279075, 109.15671461287923)","(80.35097218471648, 140.8098306772846, 94.59898855621958, 88.64495808871588)","(0.01, 356.75647909102304, 4.47767603150335, 0.01)","(0.01, 0.01, 0.01, 0.01)","(0.01, 21.627732054462122, 141.31869606177975, 0.01)","(27.241552347356958, 72.78974881891423, 119.48475624965042, 0.01)","(68.14509627943306, 76.4283831222826, 125.46658300253524, 20.092256048891038)","(28.074640119014724, 65.96072375323993, 112.65672977740377, 51.159670296889175)","(28.662367659344664, 90.52509550819175, 137.72185346652645, 61.02507149142136)","(26.98475919296116, 72.71092546610353, 133.9497615925592, 99.51124942346755)","(4.051823894330944, 39.53242189677044, 156.9613278479508, 53.624144465713734)","(0.01, 0.01, 0.01, 0.01)","(0.01, 156.57218206916437, 41.382161253053454, 0.01)","(0.01, 0.01, 103.85997465285405, 0.01)","(0.01, 0.01, 103.85997465285405, 0.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_9c,9,"(20, 20, 20, 20)","(22.811706955665596, 22.811706930302982, 22.811705662172617, 22.811706955665567)","(30.24612525613417, 30.370411254879052, 30.370409062145427, 29.76599422320851)","(44.468580015822, 54.24755476934031, 48.573680399626525, 49.70882971471812)","(51.978478697005734, 71.57790432786878, 110.84764789725935, 61.38925441981233)","(44.39681490053295, 69.21951387574723, 121.30933131534044, 48.852028570832466)","(47.041753917004264, 72.55980945220682, 115.15130704947653, 49.12306318045841)","(41.54955502187574, 53.28245762014871, 127.72066308569117, 56.76029668158154)","(47.710612357379176, 75.79408867229185, 124.25386568990174, 49.22669384386203)","(51.430521395521346, 66.80805396244159, 123.23966084807331, 43.18948349608415)","(49.990908722182596, 72.3793377716509, 124.8999678617356, 61.06150766079895)","(47.256953598053855, 68.03805404698561, 130.44236954464725, 50.63795052924967)","(44.703212492236084, 68.01850359293206, 126.61553275040315, 43.64957621899768)","(43.804270319405965, 70.4156569252367, 121.63564276263448, 49.866511620529295)","(44.39681490053295, 69.21951387574723, 121.30933131534044, 48.852028570832466)","(43.450624274788005, 69.23343146788754, 122.01829317228453, 49.09369153826432)","(43.74307568631511, 67.65386231713106, 121.10299030556527, 45.67749401348098)","(43.75108248482434, 67.66800550977614, 121.31766687675666, 45.691426218125045)","(43.75108248482434, 67.66800550977614, 121.31766687675666, 45.691426218125045)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_25c,0,"(20, 20, 20, 20)","(22.65608799744819, 22.755838847508024, 22.85913041074804, 22.9662600513773)","(29.618961338593973, 30.217817098399674, 30.43520398679285, 30.47232956942164)","(45.03670265561374, 53.83424105133913, 54.35319215264882, 42.046420941248016)","(80.7765119778415, 121.27967123756807, 118.69964346305628, 61.52447318784995)","(62.684411470856006, 118.6257654034431, 146.72056105354685, 59.72328601714921)","(94.45218441138425, 70.81788867352007, 168.57930914183527, 193.84793593399135)","(59.87014396668798, 152.56185165747945, 86.92221849445458, 83.29556233857159)","(55.541629440479056, 54.55689615191649, 216.159564999515, 104.31226267181407)","(65.7511867338602, 93.90819845905875, 169.85246377666408, 72.98983926874234)","(36.37177578605595, 90.74474022054574, 148.7986378275186, 38.83239720384277)","(55.324849803540054, 80.47471274046484, 121.17432141537482, 74.26340558334806)","(55.506993325024496, 82.3412925715414, 136.83188542310472, 60.314158672153965)","(74.56873822262452, 76.00481200816154, 150.90765044178795, 107.93436802638794)","(44.81090072479536, 104.80819532669, 127.37199309742559, 69.36249810815943)","(51.014258663632305, 101.57528011000795, 161.05001367240268, 88.49930192117874)","(57.22526450279595, 88.35307736626112, 141.8838047371569, 70.4724203557372)","(51.7713247516215, 80.62375394374894, 142.55604741376564, 62.00270810888439)","(50.93464569399614, 80.56264993331648, 135.37518695348024, 56.36784272071063)","(50.93464569399614, 80.56264993331648, 135.37518695348024, 56.36784272071063)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_25c,1,"(20, 20, 20, 20)","(22.656088018142174, 22.755838879270573, 22.859130336931667, 22.966260074488257)","(29.628318364369434, 29.98989950429599, 30.364362928699265, 30.752693766304517)","(45.35785765613189, 54.01023205412807, 54.448138253402355, 40.604036852530044)","(83.22110531937192, 120.7915543527399, 117.99947227581082, 60.94949706782177)","(43.539801040620006, 78.9897001892252, 148.21538067218938, 72.6206967585584)","(116.48446406030381, 195.66589147034477, 198.41676429624894, 90.15850350950569)","(58.23334799876237, 135.83679782443153, 153.50033701153203, 75.8668533873767)","(0.01, 69.30730266186245, 179.61514190266797, 0.01)","(1.3812626801203702, 6.666587447651693, 327.4269554275419, 0.01)","(0.01, 310.61370560533385, 273.41735435562936, 0.01)","(66.52051229394806, 177.0920581298321, 152.85266022438486, 0.01)","(35.26096318593925, 58.99776628233272, 290.2118895374849, 0.01)","(0.01, 647.4331013682182, 303.55917953465865, 0.01)","(0.01, 457.7597998907013, 123.21097239786286, 0.01)","(15.760091224226075, 428.58583933709883, 121.13440606678566, 0.01)","(37.60133415346864, 150.91330967380958, 288.1192182017449, 0.01)","(54.19294219252774, 36.84887207788522, 99.31413499374588, 5.704169682272182)","(51.83101545584998, 78.54647639341232, 129.8197916712846, 37.61152517759409)","(52.93956791253463, 78.91205317515156, 126.41784119094345, 53.90820848755183)","(52.93956791253463, 78.91205317515156, 126.41784119094345, 53.90820848755183)",,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_25c,2,"(20, 20, 20, 20)","(22.65608796628836, 22.755838815178024, 22.85913048397573, 22.966260038732422)","(29.60059829199614, 31.081510532525762, 30.66520686701446, 29.245020530599938)","(46.84422826103365, 54.07774712521732, 54.558481477507186, 39.46332435659629)","(82.42763627040117, 84.08796197220067, 143.35884945525387, 56.603425443002735)","(61.68273503980057, 84.04372725969483, 127.2712332699801, 47.05745125596768)","(50.89773020117184, 81.73662873760568, 123.84718326570191, 49.49126982657713)","(53.79749351150752, 81.62616088108861, 125.59826731192022, 50.7564363685743)","(49.541359840905955, 70.08333827099749, 126.97026696288906, 54.50149863345627)","(53.169221473560796, 79.52602225647057, 125.50279380998391, 52.25750221137411)","(50.88257264797137, 79.71046621608795, 124.92482735675821, 50.12150419183818)","(52.48930797155545, 80.52618173179937, 122.23564109427738, 48.701136585025154)","(53.17462922601795, 82.23739072557629, 123.56303667567917, 49.047179791996186)","(52.06505670310858, 81.81340704694898, 122.91658193113769, 49.20850362153494)","(53.2987702159912, 79.29358540165335, 123.25680650516452, 49.13076399782766)","(51.09157523119402, 81.06149641075945, 121.92476903225237, 49.36230231248572)","(52.68702582073734, 80.51152969297046, 121.77828722193753, 49.49791229088035)","(52.68702582073734, 80.51152969297046, 121.77828722193753, 49.49791229088035)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_25c,3,"(20, 20, 20, 20)","(22.670995680167497, 22.771306406825282, 22.875177602104387, 22.92263121759431)","(29.742982434998417, 30.658080510116033, 30.564146667177347, 29.746577826448082)","(46.699594264183446, 53.88860867324706, 54.41585736548757, 40.01223659388013)","(83.48362863055371, 125.2015495821807, 114.23423839750586, 58.15723326843412)","(45.50252083376725, 90.06786949338095, 153.93347579656154, 69.03149035065447)","(80.51703569564705, 101.21072428951665, 127.5551446051239, 55.8529047066921)","(60.427842271118394, 81.9888762124886, 136.83097282074635, 37.9240970172377)","(56.89374665864342, 86.80424024357494, 130.20281852580212, 58.39767577743687)","(52.111379761720286, 84.85782466386982, 135.65565248125182, 44.15642137774758)","(52.62756567483077, 84.08286948505943, 132.91405227509543, 50.311627954579116)","(49.422965429621335, 81.35758891930006, 125.35152805443853, 48.66273962339788)","(56.36435991147632, 82.96235931126064, 125.5123922500949, 51.80698749613438)","(46.93716385203306, 84.33365699261941, 123.34570252868117, 44.8012252712532)","(51.486486182781896, 83.40632484609036, 122.78020429820711, 49.58368861193092)","(52.27157041071203, 80.3573610492641, 119.39601305650623, 48.20909346322433)","(52.27157041071203, 80.3573610492641, 119.39601305650623, 48.20909346322433)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_25c,4,"(20, 20, 20, 20)","(22.713103973853354, 22.81499609036177, 22.920504380214474, 22.79433258670849)","(29.92809896626533, 30.38734740455957, 30.600578457069602, 29.831412949247497)","(45.487176323699174, 53.0142838064912, 49.177212027953814, 49.88926733725099)","(82.23583419843403, 99.4896021789613, 108.16675926262585, 107.81935090865886)","(66.05480264862774, 91.94135003513476, 140.47545002912435, 77.66978931526035)","(60.55326229308687, 85.99755920534996, 137.89869823259897, 57.01689185207407)","(46.518846489327544, 85.24580141741272, 135.34096645700401, 54.435903468975404)","(56.96617297426121, 79.59657369278469, 127.40619864211885, 51.84505134072261)","(50.985597860568404, 80.10249336265757, 128.4736241945318, 51.17080442093626)","(51.06158130379368, 79.4800086950307, 129.01260522671961, 52.27290227894383)","(51.06158130379368, 79.4800086950307, 129.01260522671961, 52.27290227894383)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_25c,5,"(20, 20, 20, 20)","(22.656088063903347, 22.75583892675031, 22.85913017265208, 22.96626014774701)","(29.636584046371425, 30.536213930679118, 30.525671712130325, 30.02765352876034)","(46.357573449510966, 54.00922821441739, 54.513085417103795, 39.80016979586819)","(84.36717855114497, 124.08376866403933, 114.59382835672177, 59.32485590280345)","(46.25976515888803, 84.38116618182093, 150.3747585574275, 67.22880288344828)","(111.73793006802931, 205.83078947717485, 200.40583840888135, 82.11171351183546)","(53.65076462755881, 146.3806212488214, 156.76701465800832, 62.575556200445824)","(81.59558799284638, 58.716642446928745, 106.91312556660142, 81.30116691054974)","(42.38954465460767, 0.01, 160.09571223094264, 297.842058567577)","(114.11739393746643, 43.218127573909115, 197.65116820244228, 173.88268146987247)","(55.977100714878866, 134.99825800234032, 174.63213597111402, 168.5394040730029)","(53.988330914186534, 68.82758283559714, 104.8116721297129, 112.81775776473293)","(59.99861281556034, 87.28668296024188, 139.6845691189722, 88.04339128318638)","(50.27344863289488, 74.52004787346671, 123.91293443224042, 67.4026150508594)","(64.70459908100976, 82.65551958982788, 131.01135868679685, 54.322983721453426)","(47.677825604798926, 73.66576331042971, 122.49266272054886, 53.93360669219568)","(51.11965574241873, 76.85737516062552, 124.26781140612496, 48.44696452191802)","(49.71942961912918, 77.52627465554318, 125.50255596998866, 49.619124587625976)","(49.71942961912918, 77.52627465554318, 125.50255596998866, 49.619124587625976)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_25c,6,"(20, 20, 20, 20)","(22.65608801538244, 22.75583887640721, 22.85913033396094, 22.966260082483092)","(29.6364998898615, 30.544228647632437, 30.527852246606304, 30.016524905991233)","(44.705938211787895, 53.844120453667834, 54.322678757916314, 42.8736349395206)","(80.639634374741, 120.28362955277902, 119.40717955037911, 62.98952930920427)","(74.91685941136137, 87.77498186731738, 113.80309634882445, 148.35984611719445)","(53.16802531646212, 84.22113331356937, 162.11308592033717, 97.79119588837099)","(62.0649489125012, 62.60799625925105, 127.11825283446737, 65.80288341223331)","(50.301177909841954, 87.74366069182736, 121.06751766208261, 62.85552936304417)","(47.09150982802636, 72.0581263395079, 122.12903487070031, 64.17519442307588)","(49.23978169692479, 72.74229380322386, 125.0941292920586, 53.18291361976398)","(46.00216289793522, 75.03982919348844, 123.72469860732377, 55.714618906710704)","(48.835201682760726, 74.18085898278119, 125.51274865419242, 56.016359184087804)","(45.61448536549713, 72.97903721651262, 123.66095781088842, 55.66422280176004)","(46.307954344042656, 73.78869283721042, 125.08475879101701, 56.12378295036313)","(49.435353803718016, 73.76232828179307, 121.99809590963694, 54.13733147874224)","(46.86666607298599, 74.29980828404412, 123.79832977837533, 55.03010190163804)","(46.86666607298599, 74.29980828404412, 123.79832977837533, 55.03010190163804)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_25c,7,"(20, 20, 20, 20)","(22.656087950540666, 22.755838778256116, 22.8591305524394, 22.96626002114513)","(29.487175678419952, 31.655505558842904, 30.787396121466823, 28.36769239936562)","(45.27355851834251, 54.41534348667839, 54.98847717808354, 40.556192990088405)","(79.9434979211658, 80.89088490351911, 145.03162163902115, 58.86885208250598)","(61.423777934745, 75.52922481738845, 125.26335605964701, 54.65243770414166)","(49.01392817689916, 75.57173841014817, 122.17095433107184, 51.86745027621995)","(53.21076064253247, 73.13209001878101, 122.53525072285503, 55.543223224968074)","(46.04489999245653, 78.31719183121035, 120.59683988152447, 49.48092128343471)","(66.25913053360222, 73.87608507269087, 124.33724861626844, 51.40036228224449)","(48.549014706098504, 74.4500410027602, 122.64596704347333, 52.81130714970155)","(50.52569681837508, 71.2045490834227, 125.63832197815317, 59.6384114538107)","(48.320541521864875, 72.60678117309668, 124.76550423300866, 53.35920746581471)","(54.65159353862337, 73.40298184687529, 125.87967645225758, 56.33620741990276)","(47.827164005508976, 67.74914511793743, 122.59674557096821, 52.26237191153535)","(48.67224124893767, 77.15257965950693, 123.64736295498493, 53.555371200725624)","(52.71113307714269, 65.86070231580469, 124.64306039893111, 52.05726695720387)","(49.436449010677926, 84.68921395881685, 126.15848252955479, 55.48270233172106)","(58.41580231755526, 71.2750913228094, 129.60523714425267, 59.62637530568881)","(58.41580231755526, 71.2750913228094, 129.60523714425267, 59.62637530568881)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_25c,8,"(20, 20, 20, 20)","(22.656088005154206, 22.75583884521209, 22.85913040836607, 22.96626004890608)","(29.42579947397163, 31.046378269267205, 30.672659776573145, 29.469137605825992)","(45.11278060356398, 53.606751978074854, 54.138859973164614, 43.46047728868579)","(80.30982422342393, 121.74984571943665, 118.44068514613198, 61.600006338842114)","(60.837916560555215, 91.8247500674898, 141.04996087082822, 69.40987937887608)","(52.522049765151976, 75.23181773239058, 132.6738407984058, 46.06178601869523)","(53.85468518340813, 81.36174279702445, 127.10401025960307, 56.10919220912347)","(50.62598227133242, 78.68484995160219, 122.6367977676806, 56.37560236914795)","(53.16652420104429, 80.6489482088497, 120.28655579812374, 56.615625626235364)","(52.279145837800634, 79.72980499789529, 119.4043302241617, 57.26866767349726)","(50.2444331141373, 77.27809714833296, 122.29566738176891, 56.249700960711436)","(50.693282322508466, 80.4879247145915, 122.39229334856485, 58.900982570743494)","(51.93013491718889, 77.69667913482937, 120.49108703203109, 53.745895435618955)","(51.91123948090763, 68.85559386862185, 127.3268450884766, 60.514145128901774)","(56.764910843871284, 88.07743201378788, 121.97921382808534, 53.28720465259195)","(47.92468303092572, 73.40282143883809, 118.53369042133716, 55.01242557096701)","(47.92468303092572, 73.40282143883809, 118.53369042133716, 55.01242557096701)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_0a,CNTNEWS-1_25c,9,"(20, 20, 20, 20)","(22.65608807931541, 22.75583892215846, 22.859130167888125, 22.96626014280455)","(29.574878875250327, 30.690999075666294, 30.572008386952806, 29.863779396791656)","(44.677521692874976, 53.9859629679358, 54.522160691927255, 42.39841215481695)","(82.28900149488557, 121.43499003248871, 117.69932740971976, 62.16533603333376)","(74.43198260164203, 90.0356438238987, 111.319011061049, 141.35195758969593)","(71.94256389229572, 89.72036069664424, 116.31663402619246, 135.31182301605102)","(46.42812946983217, 76.15449172543165, 138.46867935805003, 96.99157845322961)","(57.336016999684816, 110.08870434237579, 150.0388007587455, 78.14132090554352)","(184.72145779401723, 120.66146468273264, 166.52675845517024, 100.49709388394098)","(115.92784827976351, 68.20659059090758, 157.53172874976937, 2.796111101515308)","(85.79843228009383, 112.38910342875067, 133.43797179829104, 64.34923519670969)","(75.96292424208006, 127.58437346287182, 145.62447813528337, 49.1485844342053)","(36.967309065692795, 65.57632855341822, 88.00131566594058, 50.75186759004661)","(17.640090068281317, 352.13406264534194, 244.98681470356357, 0.01)","(12.829489659079451, 87.26764919181, 16.27748852632422, 0.01)","(0.01, 94.61620992014291, 171.2919721609955, 0.01)","(52.86992705061309, 107.06609556902066, 148.28092543334205, 36.40809966256423)","(52.86992705061309, 107.06609556902066, 148.28092543334205, 36.40809966256423)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRODF_28a,CNTNEWS-1_5a,0,"(20, 20, 20, 20)","(25.126319133061873, 21.411223755383467, 21.49939361532167, 21.050664097731314)","(29.922641553253563, 23.210271767700274, 23.422073186960258, 22.348661538958737)","(33.707712697457964, 25.73929671506202, 26.072294798059676, 24.317511777722085)","(36.669588836572274, 28.656796206354382, 29.170407963526078, 26.494656208048585)","(39.03228411983429, 31.783645220730687, 32.47171498803043, 28.810824330484305)","(40.81703742764055, 35.04594707151589, 35.95650586374183, 31.188018352620567)","(42.17095335882655, 38.52570710828342, 39.705613811886394, 33.09200047770458)","(43.43224539615694, 41.92275999806696, 43.34343490943845, 35.385078828845074)","(44.59420735114851, 45.40401364345304, 46.99476421824546, 37.5808220633716)","(45.45225115046388, 48.92777183382962, 50.713872786732445, 39.734399810215415)","(45.99334228211996, 52.57554288767675, 54.5829716376936, 41.4819230315584)","(46.30336026191255, 56.18314231787655, 58.69495221114171, 42.748219824848384)","(46.8112144645781, 59.586760447431374, 62.9739291713793, 43.96090301201656)","(47.13334261270516, 62.79810400226996, 67.4986269155486, 44.81728666119135)","(47.32972850282943, 65.58963526648134, 72.33479229505657, 45.45216208741516)","(47.44665634083921, 68.13159504041819, 77.18935062402898, 46.709464127767326)","(47.435347483045625, 70.09144431790602, 82.33707713152357, 47.84196195336662)","(47.45736611814515, 71.64452687484733, 87.64319213686909, 48.86927393264261)","(46.56219174079433, 73.71129055618255, 92.51266306114944, 50.55396388599317)","(47.3332980051077, 74.1877468356075, 98.06161902932737, 50.45272749016916)","(46.85684172568275, 74.95885309992087, 103.61057499750531, 50.35149109434515)","(47.760875277763276, 74.69955658821064, 109.08866325124816, 51.20519733282297)","(47.41311271012122, 74.73534574984204, 114.63426226371566, 52.069424459833066)","(47.52322305330678, 75.37479616355289, 120.14525115404085, 52.9808831440995)","(49.618771446407976, 76.54083458903958, 125.1971720613348, 53.57240919643325)","(47.52322305330678, 75.37479616355289, 125.76866440594434, 52.9808831440995)","(47.52322305330678, 75.37479616355289, 125.76866440594434, 52.9808831440995)",,,,,,,,,,,,,,,,,,,,
